filename,width,height,class,xmin,ymin,xmax,ymax
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,diodes,327,140,344,156
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,diodes,327,83,345,99
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,349,163,360,173
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,diodes,327,83,345,99
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,350,149,360,159
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,350,136,361,145
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,350,122,360,131
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,350,108,361,117
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,350,94,360,104
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,350,80,361,90
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,350,66,360,76
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,416,217,425,225
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,472,74,481
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,161,328,171,337
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,187,335,197,344
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,489,74,498
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,455,74,464
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,403,74,412
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,386,74,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,437,74,446
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,421,74,430
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,64,368,74,377
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,inductors,318,363,359,423
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,inductors,178,365,219,422
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,inductors,178,485,219,542
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,inductors,318,485,359,542
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,ICs,242,411,297,494
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,diodes,78,459,95,476
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,diodes,78,399,95,416
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,286,381,292,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,150,338,156,352
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,167,346,172,360
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,252,381,258,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,277,381,283,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,289,359,298,368
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,272,360,282,369
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,254,360,264,369
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,237,359,247,368
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,221,337,232,362
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,303,491,314,515
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,221,374,232,400
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,221,414,232,438
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,221,472,232,496
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,304,396,315,420
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,236,500,241,513
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,236,392,241,405
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,244,382,249,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,295,382,300,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,303,435,308,448
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,303,463,308,476
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,290,507,295,520
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,244,507,249,520
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,269,381,275,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,261,381,266,395
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,222,454,231,462
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,211,447,216,461
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,221,511,231,536
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,195,457,204,466
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,195,444,204,453
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,281,506,287,522
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,252,506,258,522
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,290,531,299,539
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,239,531,248,539
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,257,531,266,539
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,273,531,282,539
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,transistors,326,425,356,483
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,375,527,387,553
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,411,278,417,291
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,414,311,419,325
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,422,278,428,291
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,411,371,424,382
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,404,386,431,418
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,402,423,424,463
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,403,546,431,578
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,404,476,432,507
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,403,510,431,542
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,361,488,373,514
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,375,488,386,513
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,362,393,374,418
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,376,393,387,419
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,376,354,387,379
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,376,599,385,608
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,376,582,386,591
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,380,694,390,718
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,231,691,247,707
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,332,707,348,723
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,231,649,247,665
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,ICs,122,607,193,713
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,ICs,203,725,227,745
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,101,852,136,896
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,186,949,197,972
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,362,936,378,951
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,177,953,183,967
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,365,919,375,928
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,372,805,382,814
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,372,768,382,777
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,372,780,382,789
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,372,793,381,802
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,192,754,198,768
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,273,714,279,728
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,265,714,270,728
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,212,763,217,777
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,248,713,254,727
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,257,713,262,727
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,203,762,209,776
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,244,595,253,603
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,309,664,318,672
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,292,608,302,616
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,221,547,232,573
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,ICs,149,549,163,584
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,93,590,110,607
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,174,720,183,727
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,68,588,77,596
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,105,610,114,617
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,105,625,114,632
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,128,590,137,597
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,151,590,160,598
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,134,564,139,578
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,111,661,117,675
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,102,672,108,686
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,111,685,117,698
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,138,722,143,735
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,195,718,201,731
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,198,678,203,692
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,221,678,227,692
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,198,640,204,653
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,capacitors,83,695,100,712
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,104,638,114,646
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,150,536,160,544
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,326,564,336,573
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,157,719,166,728
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,107,706,116,715
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,212,700,221,709
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,291,620,301,629
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,335,608,345,616
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,132,752,137,767
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,297,654,302,668
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,273,623,279,638
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,275,598,281,612
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,229,596,235,610
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,146,722,152,737
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,129,722,134,737
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,119,722,125,737
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,110,721,116,737
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,99,757,105,773
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,diodes,289,590,304,606
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,112,824,126,837
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,ICs,236,615,254,632
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,ICs,433,920,450,948
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,454,919,482,943
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,diodes,440,880,452,890
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,438,780,448,789
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,468,879,478,888
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,664,707,674,716
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,483,833,493,842
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,428,840,438,849
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,459,670,465,685
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,458,809,464,824
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,467,809,473,824
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,477,809,483,824
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,435,744,441,759
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,779,819,785,834
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,557,768,563,783
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,726,735,732,750
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,735,735,741,750
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,745,734,751,749
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,753,735,759,750
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,714,668,720,683
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,789,735,795,750
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,799,735,805,750
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,814,735,820,750
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,823,736,829,751
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,796,819,802,834
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,586,747,592,762
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,866,643,872,658
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,453,526,459,541
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,685,600,691,615
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,512,613,518,628
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,501,642,507,657
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,484,670,490,685
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,475,670,481,685
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,467,670,473,685
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,467,641,473,656
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,492,642,498,657
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,483,642,489,657
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,475,641,481,656
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,867,583,873,598
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,764,532,770,547
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,784,428,790,443
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,453,551,459,566
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,755,524,761,539
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,775,197,782,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,766,197,772,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,635,196,641,211
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,625,196,631,211
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,706,197,712,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,645,196,651,211
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,755,197,762,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,716,197,722,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,695,197,701,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,684,197,691,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,654,196,661,211
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,675,197,681,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,665,197,671,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,746,197,752,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,736,197,743,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,726,197,733,212
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,563,418,567,428
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,539,399,544,409
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,549,418,554,428
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,493,417,498,427
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,480,417,484,427
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,487,417,491,427
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,512,399,516,409
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,500,418,505,428
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,505,398,509,408
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,532,399,537,409
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,519,399,523,409
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,525,399,530,409
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,556,418,561,428
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,542,418,547,428
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,514,417,519,427
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,508,418,512,428
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,535,418,540,428
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,521,417,526,427
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,529,417,533,427
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,483,846,493,855
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,604,782,614,791
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,646,798,656,807
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,683,799,693,808
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,664,821,674,830
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,646,822,656,831
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,682,821,692,830
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,664,810,674,819
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,646,810,656,819
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,683,810,693,819
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,664,799,674,808
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,664,695,674,704
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,646,718,656,727
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,683,719,693,728
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,665,718,675,727
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,646,729,656,738
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,683,730,693,739
s9_back_jpg.rf.284fdeb5688245c7a35961d2c4a12a1d.jpg,1024,1024,resistors,664,730,674,739
